0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,09/10/09 02:56 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,2,2,1,0,2,1,1,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,09/14/09 01:29 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,0,1,1,0,1,1,1,1,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,08/04/09 06:59 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
2,2,0,0,0,2,1,1,1,2,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,09/05/09 01:20 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,0,1,0,0,1,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,09/15/09 02:27 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,0,0,1,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,10/08/09 02:05 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,09/30/09 02:01 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,1,1,0,1,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,10/16/09 01:39 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,1,1,1,0,1,0,1,1,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,10/23/09 09:57 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,1,0,0,0,1,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,08/29/09 02:48 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,10/19/09 01:07 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
2,2,0,0,0,2,0,1,0,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,09/24/09 01:28 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,1,0,0,0,1,0,0,0,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,10/03/09 02:27 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,2,0,0,0,1,1,1,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,10/30/09 07:45 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,10/26/09 12:45 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,1,0,0,0,1,0,1,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,10/10/09 03:24 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,1,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,11/13/09 10:35 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,1,0,0,0,1,0,0,0,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,09/06/09 12:50 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,11/01/09 11:32 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,1,1,1,2,1,0,1,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,11/23/09 07:17 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,0,0,0,0,1,0,0,0,2,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,10/12/09 09:33 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,10/11/09 10:33 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,10/05/09 11:36 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,1,0,0,0,2,0,1,0,2,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,11/09/09 10:50 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,1,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,11/21/09 10:16 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,1,3,3,3,1,3,2,3,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,12/07/09 04:29 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,1,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,11/06/09 03:14 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,1,1,0,1,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,12/01/09 02:32 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,2,0,0,0,3,0,2,0,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,12/05/09 10:04 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,2,0,0,0,3,0,1,0,2,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,12/10/09 01:23 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,1,1,1,1,1,1,1,1,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,12/13/09 01:10 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,1,0,1,1,0,0,0,2,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,12/13/09 04:21 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,11/28/09 01:47 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,1,0,0,0,1,0,0,0,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,12/05/09 02:54 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,12/15/09 05:03 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,0,0,0,0,1,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,12/17/09 05:21 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,3,0,0,0,2,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,11/24/09 05:07 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,06/18/09 05:44 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,1,2,1,0,2,0,0,1,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,12/21/09 03:58 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,1,1,0,0,1,0,0,0,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,12/23/09 04:34 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,1,0,1,0,1,0,1,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,12/07/09 08:42 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,12/26/09 01:31 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,12/30/09 06:45 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,07/06/09 07:25 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,12/31/09 03:31 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,1,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,12/30/09 02:10 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,2,1,1,0,1,0,2,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,11/30/09 12:31 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,0,1,1,1,0,1,0,1,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/01/09 04:37 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,2,0,0,0,2,0,1,0,2,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/02/09 10:26 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,07/30/09 04:57 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,1,1,0,0,1,0,1,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/06/10 02:49 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,08/07/09 07:40 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,07/22/09 06:06 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,1,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,08/23/09 03:43 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,1,0,0,2,1,0,2,3,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/07/10 09:42 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,1,0,0,0,1,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/11/10 10:18 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,1,0,0,0,1,0,0,0,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/16/10 03:39 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/15/10 03:12 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,0,1,1,1,0,1,0,1,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/03/09 09:13 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,1,1,0,3,0,0,1,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/21/10 01:16 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,1,0,0,0,1,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,09/21/09 02:39 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,1,0,1,0,1,0,1,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/07/10 02:59 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/28/10 01:41 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,2,2,1,0,1,0,2,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,02/02/10 03:25 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,1,0,0,0,1,0,0,0,1,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,10/01/09 11:11 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,02/05/10 03:55 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
2,2,1,0,1,2,0,2,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/31/10 03:38 PM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
1,0,1,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/18/10 02:35 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,0,0,0,0,0,2.65,3.0,3.15,3.25,4.4,n,y,n,n,y,01/25/10 02:57 AM,180.0,14861.6,93.29,0.03,15661.0,0.49,0.1
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,06/27/09 11:21 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,1,0,1,0,1,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,06/23/09 05:41 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,06/23/09 05:41 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/10/09 10:23 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,06/20/09 01:41 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,1,0,0,0,1,0,0,0,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/17/09 04:28 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,1,0,0,0,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/29/09 04:38 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/24/09 07:03 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/31/09 09:07 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/22/09 05:48 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
1,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/13/09 02:04 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,1,1,0,0,0,0,1,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/31/09 11:42 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,0,0,0,0,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/20/09 07:11 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,06/30/09 05:48 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/04/09 10:18 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/22/09 03:09 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
1,1,2,1,0,1,1,1,1,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/20/09 06:48 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,1,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/25/09 02:20 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,2,2,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/22/09 09:51 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,09/01/09 08:28 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/25/09 03:16 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,1,0,1,2,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,09/13/09 05:13 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
2,1,0,0,1,1,0,2,0,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/06/09 07:04 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,1,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,09/10/09 02:58 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,1,1,1,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,07/15/09 04:14 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,1,0,1,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/08/09 01:04 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,09/29/09 12:11 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,08/26/09 04:33 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
1,1,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,09/30/09 11:36 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,1,2,2,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/06/09 11:40 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,5,2,3,0,0,0,1,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/02/09 03:55 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,1,0,0,0,2,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,09/03/09 02:51 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,2,2,2,0,2,0,1,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,09/03/09 03:39 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
2,2,0,0,0,3,0,2,0,2,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/09/09 01:14 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,1,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/04/09 03:09 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
1,3,1,1,1,3,2,0,1,2,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/09/09 07:50 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/15/09 04:02 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,0,0,2,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/14/09 03:55 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
2,1,2,2,1,1,1,0,1,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/14/09 08:05 PM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,1,1,0,1,2,2,0,0,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/29/09 05:24 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,1,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/04/09 07:49 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,1,1,1,2,1,0,1,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/09/09 05:07 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,1,1,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/11/09 04:15 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,1,0,1,0,2,0,1,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/11/09 02:06 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,0,0,1,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/17/09 05:00 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
1,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/04/09 06:37 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,10/17/09 04:30 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
1,2,1,0,0,2,1,1,0,3,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/20/09 04:50 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/26/09 03:50 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,1,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/29/09 04:56 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
5,3,2,1,1,8,2,2,1,5,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,12/09/09 05:08 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,0,0,0,0,0,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/14/09 02:16 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
0,1,0,0,0,1,0,0,0,0,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,12/11/09 05:35 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
1,0,0,0,0,1,0,0,0,1,4.5,4.0,3.0,4.5,3.75,y,y,n,y,n,11/20/09 12:35 AM,318.0,49024.8,97.88,0.02,49584.0,0.49,0.06
